ID,Approved
APPZ70422039734,0.11578248729507977
APPA30393886847,0.11801093897313472
APPB50127764908,0.11217667063237219
APPC10119469018,0.11989355114764032
APPD90858748146,0.11029929773775568
APPE30664988236,0.12463873208649656
APPF20625877301,0.11682569196307067
APPH30151345509,0.11434325641952027
APPI50441679612,0.11062470706078875
APPJ30361269731,0.12408458164612263
APPL80614874904,0.11062470706078875
APPM50228117025,0.12264564815738757
APPN70012683119,0.11506442482107859
APPO90770468211,0.119396323638351
APPP10156766334,0.11700508429408252
APPQ40631778427,0.11187790674690566
APPR70506299542,0.13132020763631208
APPS70665146644,0.11848138587958497
APPT70349004743,0.11617569549939816
APPU30993402848,0.11837143176982012
APPW20622431049,0.11029929773775568
APPY20361501233,0.12613991843696296
APPZ10238963306,0.12082452977551306
APPA30874904437,0.1149511204884296
APPB80692747529,0.12422891240925625
APPC30041629643,0.11062470706078875
APPD30315929734,0.1164844310933664
APPE10332383835,0.11187790674690566
APPF50037929916,0.12954473326693358
APPG10834503041,0.12324157071734479
APPH40967627122,0.11732541728193491
APPI70312298206,0.11187790674690566
APPJ70743728327,0.11463771138000088
APPK30679331423,0.12559296708242573
APPL60294817522,0.11062470706078875
APPM80605571641,0.11119684504168267
APPO70732754849,0.11748959767177862
APPR90083345128,0.12639144990247841
APPS40024724225,0.11029929773775568
APPT10406402302,0.12972344225158636
APPU60142311444,0.11901208882878098
APPX40155362702,0.11367271321476692
APPY80690085843,0.11864648067957007
APPZ20729429941,0.11261931100494867
APPA30531058029,0.16340368161816385
APPB80250096128,0.11265904635592582
APPC40216184236,0.11691400748646019
APPE30598585445,0.11315957104690047
APPF10464165547,0.11359871297587806
APPG20162638632,0.12468637374082119
APPH90167759721,0.1134465970593327
APPK10401968049,0.11336567371496722
APPL80146029119,0.11029929773775568
APPM80613619234,0.11496759849330923
APPN70433746315,0.11029929773775568
APPQ50809898611,0.12267810387689503
APPR30401199701,0.12519756132113993
APPT30401057907,0.11062470706078875
APPU40338646029,0.11625743003823123
APPV90359067103,0.11920722660012041
APPW10851598244,0.11747106136201328
APPX40611544343,0.11187790674690566
APPZ50667726527,0.12472962610889106
APPA60969495628,0.11594479218473802
APPB10846839717,0.1119064025581112
APPD70004475949,0.11029929773775568
APPE10769524014,0.11716258466572771
APPF20373584102,0.1149511204884296
APPG80309102235,0.12794254927737683
APPH70805423317,0.12666007607240337
APPI30449607434,0.11784968181630325
APPK40305944614,0.11819722702743617
APPM80631303825,0.11700508429408252
APPN30539354908,0.11187790674690566
APPO30398314007,0.12641624777486418
APPP10295059142,0.11891395605544117
APPQ40182527233,0.1164152966048991
APPR30592087313,0.11172352223269931
APPS10451308445,0.11684656438146981
APPT20436718504,0.11062470706078875
APPV10000594728,0.11666391583664885
APPW70591476837,0.13857003196036502
APPX90545539932,0.11367271321476692
APPZ20555868104,0.13157919991851502
APPB50601165302,0.1385481808399348
APPC20734091446,0.11803028641032444
APPD30922661508,0.11029929773775568
APPG30388623817,0.12106245304989059
APPI50436511029,0.11349234242666846
APPK40504961223,0.1164844310933664
APPL10249834346,0.11525658952853966
APPM10566295434,0.1148547994593967
APPN20971698507,0.11696477862625752
APPQ40557318821,0.11303322638535283
APPR10411907921,0.11697158045388058
APPS60110651012,0.12050044769945695
APPT90980498131,0.1333003243200554
APPU30110017218,0.12193232781308096
APPW20800678439,0.11417716196596896
APPY20781789607,0.11029929773775568
APPA50891789808,0.11598271500009653
APPB30105755939,0.1149387903914868
APPC10078523014,0.11529982975057138
APPD10297832113,0.11388652641097967
APPF10931767336,0.11154434661594827
APPG80133423412,0.11874102794519759
APPH30423329507,0.11959470134806874
APPI70671544622,0.1175776201985282
APPJ70709397705,0.11029929773775568
APPK30507806814,0.11819532108511265
APPL20563609928,0.11029929773775568
APPN60526055126,0.11029929773775568
APPO60496324234,0.11029929773775568
APPP90372528312,0.13319621391947725
APPQ50563508447,0.11187790674690566
APPR60834219523,0.15843938184078565
APPS90066401613,0.11578248729507977
APPT60413282714,0.1328515655693295
APPU80357653811,0.1169577141846807
APPV50558107929,0.13157917339342295
APPW80305276026,0.11775131451480113
APPX40140715111,0.11318982330249146
APPY80579525228,0.11931108928918009
APPA60414888433,0.11750582773397651
APPB90587842501,0.1169577141846807
APPC40254714615,0.123677621579646
APPD90427937716,0.11848584694266942
APPE40482289843,0.12312848904268202
APPF90606858947,0.127853074421289
APPG20179041024,0.13097396735368308
APPH10099261128,0.12164555115472446
APPI80998283208,0.11748020154136349
APPJ50706714349,0.11062470706078875
APPK60768689411,0.1147642701795578
APPL60280043529,0.12075160581849922
APPM30351953604,0.11041530220733745
APPN40064845722,0.11029929773775568
APPO80082812849,0.11534971187292034
APPP40129305907,0.11846533566946059
APPR70479248144,0.11724204467238408
APPS30106692249,0.13546980865747835
APPT70183535323,0.1315896506328871
APPV30072491521,0.11728425362115089
APPW90317034634,0.12386908441191502
APPX10590833748,0.11463771138000088
APPZ50321995912,0.11647931002660124
APPC20846683233,0.11029929773775568
APPD30035557339,0.11029929773775568
APPE60995955439,0.11194311394613111
APPF40348771514,0.13290818074659722
APPG60525674638,0.11103037220594755
APPI60914532813,0.1365806443251711
APPJ50135705908,0.12454464416497694
APPK80834239033,0.11784968181630325
APPL30367787124,0.11217667063237219
APPM50365154243,0.11972353722652469
APPN60371739317,0.12694144779327773
APPO90778031432,0.14644570474215704
APPP10865119541,0.1159253403198374
APPR60514036704,0.11817153783458123
APPS30033507847,0.11326566955549591
APPU80509074044,0.11589772496288019
APPV50034531107,0.1162374931144172
APPW70561238232,0.11062470706078875
APPX20526775327,0.1253952548087213
APPY20169747403,0.12203479330524204
APPZ30470877547,0.12207157186089457
APPA90185538648,0.12091993089941928
APPB60274853705,0.11625743003823123
APPC50411636801,0.14397268397804172
APPD80328934945,0.11728425362115089
APPE10454749046,0.11393434935481234
APPF20010751138,0.11029929773775568
APPG60276348205,0.141504477194571
APPH60664183321,0.1322670408230811
APPL20765168747,0.11029929773775568
APPM20147299813,0.1171849185084733
APPN40249546913,0.12389662483270182
APPO20189822007,0.11528847543077224
APPP30921307109,0.1117890283724737
APPQ30597277245,0.11518249797580726
APPS30996555403,0.13172863048296207
APPU10700307616,0.11246586527236431
APPV60265399723,0.11103037220594755
APPW70585071834,0.11647931002660124
APPX70561392933,0.11154927342009817
APPY40565011007,0.11205260416626753
APPZ40098878108,0.11418745614061508
APPA90060573227,0.1108883441493696
APPB70442734319,0.11770486356682572
APPC90770072447,0.11187790674690566
APPD30486092544,0.13724683162089651
APPE10311022607,0.11062470706078875
APPF60631085717,0.11029929773775568
APPH30090413902,0.11311968166388504
APPI70634288016,0.11789290315934514
APPJ90523144107,0.11540328558366468
APPK90851579202,0.1267114179553805
APPL50238334324,0.11029929773775568
APPM40451325417,0.11544387541332365
APPN90929804518,0.11732541728193491
APPO60090588603,0.11529982975057138
APPP10007148712,0.11187790674690566
APPR30909888915,0.120415660053827
APPS20728482014,0.11256530278253424
APPT90977075101,0.13440457779410375
APPU70624065235,0.12342521115439042
APPV80263885346,0.11315174051015185
APPW30836935416,0.12059113734460535
APPX10532151548,0.11976797741502573
APPZ40286609738,0.1417331289610341
APPB40188979941,0.11210663960470514
APPC90796515024,0.11812255397811802
APPD40803081115,0.11367271321476692
APPE30694295241,0.11495443732314169
APPG30216561448,0.11265904635592582
APPI30712489617,0.11565876238401929
APPJ10278243703,0.11923632041370799
APPK80277621846,0.13809368435477692
APPL80078362905,0.11645146439059212
APPO60098103209,0.12898991068958546
APPP60023927349,0.1134465970593327
APPQ30612604402,0.1343328643679212
APPS60320313627,0.11741672515814948
APPT70534587715,0.11029929773775568
APPU90780836829,0.11748020154136349
APPV60622819917,0.1208701180724225
APPW70434264005,0.1262164087149749
APPX20729451101,0.11041530220733745
APPY30046504231,0.12215822828911602
APPZ80350479313,0.1149511204884296
APPA80096183429,0.1149511204884296
APPB70273443505,0.12277082860530837
APPE50142203809,0.1170955319581563
APPF10034408943,0.11641206338741021
APPH90511677131,0.1164844310933664
APPI30546095229,0.11029929773775568
APPJ80416595345,0.1119925681672
APPK90285872443,0.1174066349144013
APPL60953579512,0.1134465970593327
APPM20644925619,0.11544387541332365
APPN20225869714,0.11029929773775568
APPP90991305913,0.11559446211859327
APPQ70050552026,0.1212316832985188
APPR60767582147,0.11029929773775568
APPT70410545308,0.11187790674690566
APPU10135235412,0.11528847543077224
APPW10606832628,0.12592175596453778
APPX60227485706,0.11454426548652197
APPY90764876839,0.11029929773775568
APPZ20628084928,0.11029929773775568
APPA80547519048,0.12312230136533776
APPB20703102133,0.12179940193508858
APPC90727362248,0.1257506325519434
APPD20670011304,0.11837143176982012
APPE60844191408,0.11267532434552341
APPF30948581526,0.11730017752996119
APPG60202918616,0.11533633040848149
APPH40712615721,0.11062470706078875
APPI10123409842,0.11029929773775568
APPL30082033114,0.11365184960935798
APPO60813926409,0.12292242729190145
APPQ80765126647,0.11611676720908774
APPS30481303817,0.11367271321476692
APPT50402483936,0.12447538971099205
APPU40449068016,0.13494595210591329
APPV90997847138,0.12295709359968236
APPW30766041243,0.11062470706078875
APPX50585681323,0.1354779826906576
APPZ50469333546,0.11029929773775568
APPA50959811611,0.11114147462503238
APPB70963575742,0.13469068669863474
APPC40538253839,0.11187790674690566
APPD70917584927,0.12890161432309205
APPE30737089003,0.11483916433011507
APPF10850926136,0.11326671883575802
APPG90248489235,0.13255777952991737
APPH90860947347,0.12249625971077567
APPI30734581444,0.11872848979937338
APPJ70071568525,0.1307217506398693
APPK30063345602,0.119440075127715
APPL90511325735,0.12319492316172735
APPM40335888826,0.11227413766465376
APPN40298397941,0.12530926953008567
APPO80337469005,0.11029929773775568
APPP30205342136,0.12174761906800133
APPQ50283384214,0.11608501407770597
APPR60598764318,0.13031457315129877
APPS20640034406,0.11864648067957007
APPT90434682534,0.11041530220733745
APPU70260393644,0.1374976372385975
APPV50716587732,0.11814188166566036
APPW10401854821,0.11821941397476413
APPX20748215949,0.11685618869386247
APPY80151839018,0.13006372637036065
APPZ20847918104,0.11687773159350091
APPA40955069224,0.12201569958378529
APPB90344945306,0.11851668526851158
APPC50897719435,0.11029929773775568
APPD50349215529,0.11771345346233072
APPE70565133611,0.11496759849330923
APPG50350411819,0.11029929773775568
APPH20483931906,0.11780877037094402
APPI50849415049,0.12948517682879077
APPK20493991213,0.11029929773775568
APPN50273626514,0.1117890283724737
APPO30358993611,0.11730519708565545
APPP50812246721,0.11029929773775568
APPQ90569518805,0.12389386247598763
APPT50959734121,0.13174098100924808
APPU30391605237,0.14235064734912375
APPV10348801322,0.11454426548652197
APPW50845645427,0.12482064920023694
APPX40979259506,0.11307889982784781
APPY50204128621,0.1227261314428264
APPA60880974809,0.11062470706078875
APPB20886378947,0.11670990541840352
APPC30956683003,0.12973049165723916
APPE10435608217,0.14308891027613516
APPF20103964341,0.14013905668495777
APPG30196114449,0.11860542125239071
APPH50862821513,0.11062470706078875
APPI10377217633,0.11559446211859327
APPJ40318634703,0.14385951796867041
APPM50493632023,0.12003649100315357
APPN70135738135,0.11367271321476692
APPO30500359204,0.11455512779450294
APPQ80619273444,0.11217667063237219
APPR70171181506,0.13469456611061476
APPU40937622821,0.11540444246745796
APPV10152372903,0.1149511204884296
APPW80854596047,0.12392318062498772
APPX20730045102,0.11824480660005597
APPY70095057223,0.11062470706078875
APPA70723537417,0.1157071687647932
APPB60633627527,0.11636232097902834
APPC30478072638,0.1134465970593327
APPD50010786702,0.11359871297587806
APPE80613844816,0.11029929773775568
APPF50610589929,0.12020382736950957
APPG70204563004,0.11904270958058663
APPH80422312114,0.11778567885150754
APPJ90415776326,0.11877661439918046
APPL90567985525,0.11062470706078875
APPM80261604604,0.12597773000251045
APPN10895363735,0.11187790674690566
APPO20329016835,0.11694183060729903
APPP70992643945,0.1222994631898302
APPQ70988263029,0.11187790674690566
APPR10955461104,0.11518249797580726
APPS30719919248,0.11187790674690566
APPT20588324318,0.13238182025640738
APPV40049329532,0.12151975018466017
APPW80397099634,0.11987302756170656
APPX20702505723,0.12003105039665987
APPY10029957813,0.14062541505612436
APPZ80819366935,0.11594479218473802
APPA90796576001,0.11062470706078875
APPB70518925115,0.12212826742752202
APPC40074048231,0.1521823754556822
APPD20648321326,0.12289233169872059
APPE90246258437,0.11544387541332365
APPG70211933607,0.1508590091062514
APPH60005159726,0.11217667063237219
APPI30409973811,0.11299053336192848
APPJ90195613931,0.11187790674690566
APPK10530691012,0.11217667063237219
APPL10671243123,0.11682569196307067
APPM30057411226,0.12213451886270223
APPN80382708322,0.11217667063237219
APPO50017247431,0.11239902184110433
APPP50761342522,0.13420336026005414
APPQ40936455614,0.11625743003823123
APPR20583127717,0.11029929773775568
APPS30067286823,0.13543297166602705
APPT90531986944,0.12213451886270223
APPU90736089015,0.12061413984923622
APPV40154339146,0.13888476514584655
APPW30591601244,0.1183953828827591
APPX30176348336,0.11029929773775568
APPY30009488439,0.11114147462503238
APPA30513853629,0.1270428123378541
APPB40862724718,0.12428985935564998
APPC80706361802,0.15010583076468337
APPD80257174926,0.12935071749437657
APPF90610127116,0.11255077628795619
APPG50800894218,0.1126426813380777
APPH10874683343,0.11974495917973833
APPJ70086622521,0.11029929773775568
APPK10506826628,0.11710278470041395
APPL60670161709,0.11726401590736958
APPM80727669838,0.14168826917314462
APPN40027149928,0.11029929773775568
APPO20698513007,0.12258853420763048
APPP80784417128,0.12633760739026037
APPQ30582873222,0.11263468236341981
APPT20658552518,0.12398649778322003
APPU50261418636,0.11029929773775568
APPV90166599713,0.1368428499174579
APPX50323665945,0.1149511204884296
APPY40761804047,0.11589686183997194
APPA30678622245,0.12166512330216521
APPB70155594305,0.11786409327556673
APPC20459579426,0.11029929773775568
APPE40720565633,0.12360623336423322
APPG80335981838,0.1119064025581112
APPH70817208942,0.12527415476215165
APPI80664442022,0.11534971187292034
APPJ60923719128,0.12441252669007315
APPK80835112207,0.11187790674690566
APPL10258501346,0.11285456196357245
APPM40486124431,0.11781205143729347
APPN40934205501,0.11029929773775568
APPO90348632645,0.11800491529485183
APPP70738559708,0.12173394913471255
APPQ20260307818,0.11029929773775568
APPR10617393948,0.11204054420801246
APPS50490061009,0.1152761138610104
APPT20521426122,0.11029929773775568
APPU40667541249,0.14158009281450587
APPV70982889332,0.12168229314971118
APPW70207344401,0.12539963891613365
APPY20595005627,0.11732541728193491
APPZ90679413746,0.12879434959199926
APPA80968387846,0.13238182025640738
APPB10181429936,0.13177622621329094
APPC80319465017,0.13877734019860113
APPD30224414106,0.12001557001457358
APPE40675752239,0.12286170034756225
APPF30598434318,0.1187004985601261
APPG10909392412,0.13087026518355163
APPI80807172627,0.13027041227695685
APPJ40588579728,0.1214304273347214
APPK40122794819,0.11619601823908207
APPL70644406925,0.11532046515067902
APPM50146629037,0.1154189875022358
APPN50194037112,0.11746038898739364
APPO80528504202,0.11195790218745748
APPP90001136326,0.11263468236341981
APPQ60363444432,0.12027235445499218
APPR40192335533,0.15033562333411765
APPS20313284631,0.1599488649061602
APPU90008251826,0.12848149910650222
APPV40963963905,0.11062470706078875
APPW90895783007,0.12257918997175546
APPY70272002231,0.1157071687647932
APPZ70995862325,0.125223639647986
APPA60052579418,0.12034552425323913
APPB30839934525,0.12620517569870146
APPC80117963607,0.12105802210592731
APPD60155065706,0.16736498860329044
APPF60426588931,0.11684656438146981
APPG20002638029,0.13602012860497473
APPJ90399089306,0.135412380569429
APPK10673004441,0.11471253364190785
APPL10291525522,0.12305731386465328
APPN50643036726,0.1272106331303558
APPO50384656809,0.11154927342009817
APPP10197677918,0.12531252600423992
APPR60433381148,0.11778733152132742
APPS90460278201,0.11307889982784781
APPT90453349315,0.13174098100924808
APPV10856331511,0.12071759545137899
APPW10346444622,0.12728306164202774
APPX40003814744,0.11187790674690566
APPY40607074836,0.15495931548937553
APPZ20878753922,0.11217667063237219
APPB90947953116,0.11261931100494867
APPC30244653244,0.1108883441493696
APPD20393274307,0.12428013148717236
APPE30720169418,0.12190022047910887
APPF80400365533,0.11650109996275225
APPG50912211643,0.11413604795132225
APPH90695628721,0.11187790674690566
APPI60889013803,0.11313511261051677
APPJ30530858912,0.12393512747404817
APPK60115011038,0.13086401991842267
APPL50504497148,0.11594479218473802
APPN30899469318,0.11551619217151514
APPO60576014441,0.11861110449951445
APPP60395216522,0.1304556774384294
APPR90095208714,0.11098924989438065
APPS40247522839,0.11187790674690566
APPT20878502936,0.13394771125651073
APPU80990895012,0.12300600432560858
APPX60546379341,0.13107070911747415
APPY80212429406,0.12414117131548653
APPZ30412063529,0.12173394913471255
APPA60043101615,0.11335584432952822
APPB40707677725,0.11803028641032444
APPC90259188819,0.1301025737091202
APPD10790684933,0.11299053336192848
APPF80642261133,0.11647678832754199
APPH60274315313,0.11335584432952822
APPI30503523408,0.1201871853596644
APPJ50037998522,0.11029929773775568
APPK50376976645,0.11187790674690566
APPL80033873724,0.12620608420143398
APPM30928795827,0.13565709417589425
APPN80074354911,0.11204054420801246
APPO40869866045,0.11219842450014336
APPP60223518132,0.11195790218745748
APPR30862361307,0.11070391812732934
APPS90992466418,0.11367271321476692
APPT80530522524,0.11029929773775568
APPU40105818634,0.1119925681672
APPV30295003703,0.11029929773775568
APPX70803048934,0.12365679242571846
APPY40448585045,0.13462750411965146
APPZ70851473117,0.11062470706078875
APPA20226245224,0.1176544975988472
APPB80397858345,0.11454000591978351
APPD40494675534,0.14230973172948677
APPE10239389624,0.11583099285350398
APPF80370161727,0.11062470706078875
APPG20047527833,0.13109221035821472
APPH10119488946,0.13988615369820898
APPI30881803033,0.11406480093812577
APPK60089998215,0.11062470706078875
APPL90184636316,0.13422526342446037
APPM80578506406,0.11217667063237219
APPN40875063533,0.11187790674690566
APPO60310607619,0.11347959941598217
APPQ50251697807,0.12310770973677171
APPR30583866905,0.11062470706078875
APPT40009839105,0.11368264250933874
APPU60500007217,0.13138724096155505
APPV80507263336,0.11187790674690566
APPX10204913528,0.1330270833050613
APPY60398889635,0.11562151556716134
APPC40648685035,0.11252469545263889
APPF60322568333,0.11029929773775568
APPG50372385406,0.11029929773775568
APPH60763287527,0.11887309519481695
APPI20724487638,0.11217667063237219
APPJ70247368706,0.11803028641032444
APPK80907917828,0.1144000166572073
APPL10860241917,0.12303627785449042
APPM70052327002,0.11261931100494867
APPN70307834109,0.1176097094996277
APPO90437674246,0.11799140402330949
APPQ50874592435,0.1356709182624442
APPR70129689508,0.12782067388482682
APPS80600773649,0.17609101011422168
APPT90981629731,0.12569072800467812
APPU40295361806,0.12409599397879498
APPV60299437907,0.11933181620173419
APPW70728038023,0.12058420544416559
APPX10516665117,0.12195476524491777
APPY60643965246,0.12064501374118324
APPZ30605972345,0.11299053336192848
APPA10462798435,0.11491805494767662
APPB30355581512,0.11727670409191758
APPC10547586633,0.1303632242477486
APPD30326204749,0.11575318711233576
APPF20865309933,0.11909985545279163
APPG80799062009,0.11985965091571
APPH90823905114,0.11154434661594827
APPI90405604214,0.12399285308466398
APPJ30541982333,0.1156161488006465
APPK10394686427,0.11285456196357245
APPL80299821536,0.11187790674690566
APPO50580562845,0.11062470706078875
APPR60582164106,0.11510114807434427
APPS70081155228,0.11267532434552341
APPT30845477337,0.12463264108269445
APPU30980031412,0.12077418789689608
APPV70464554521,0.11748959767177862
APPX70389132712,0.11751224547751968
APPA90840046026,0.1828370751271245
APPB30964006113,0.13049999129312173
APPC40548793239,0.11187790674690566
APPF30363371528,0.11062470706078875
APPG80320819611,0.11029929773775568
APPI60804836831,0.12408283723506609
APPJ50916503948,0.13069688234469837
APPK70104158035,0.1160397336228413
APPL90784267109,0.11575318711233576
APPM60327772214,0.12051407590566952
APPN50730574308,0.11774748676897116
APPP10017517528,0.11041530220733745
APPR60543802701,0.12686807836896977
APPS50905623843,0.11732541728193491
APPV80884919113,0.11062470706078875
APPW60958408218,0.11217667063237219
APPX50989172344,0.11029929773775568
APPZ70223988524,0.11062470706078875
APPA80126265634,0.11564359412744003
APPB70148806716,0.11029929773775568
APPD20210274913,0.12404877061312371
APPF60247891103,0.11029929773775568
APPG70781842233,0.13867309834438157
APPH80949514333,0.12221106785338177
APPI10292895401,0.11839120420218743
APPJ40080942533,0.11041530220733745
APPK70551488646,0.112436707171063
APPM60329923838,0.12232200164055142
APPO90884124024,0.11029929773775568
APPP70177506138,0.11644853230535614
APPQ20329124207,0.11062470706078875
APPR50010813324,0.11285456196357245
APPS20472229428,0.11154927342009817
APPT30003743534,0.12281478099647367
APPU30761024625,0.11062470706078875
APPV60440774719,0.1164844310933664
APPW10802427848,0.11496244590077788
APPX50847001901,0.12042474570688991
APPY90597705025,0.11029929773775568
APPA20178796211,0.1121799175592077
APPB60968669303,0.11654328248582237
APPC50713459422,0.11062470706078875
APPD30017534507,0.11029929773775568
APPE80754081602,0.11079064746734422
APPG60440413843,0.11154927342009817
APPK10479702245,0.11029929773775568
APPL20754956313,0.11783622282287597
APPM10216063412,0.12803834950403253
APPN60622229526,0.1171849185084733
APPO90527013648,0.11929042505490417
APPP80662398735,0.11540328558366468
APPQ50372915823,0.11029929773775568
APPR80054558907,0.11551619217151514
APPS40654445026,0.12064964895572898
APPT30673148148,0.11540328558366468
APPU50149699219,0.11299053336192848
APPV60642722334,0.11029929773775568
APPY50783877649,0.14076307748119507
APPZ30417006702,0.11062470706078875
APPB80039471925,0.11393950807715418
APPC80399226017,0.13693182828218617
APPE60500761238,0.11803028641032444
APPF30442909319,0.13892754394662696
APPG60792418401,0.1149511204884296
APPH30850229543,0.11311968166388504
APPJ20645523707,0.11955591086240083
APPK40338347833,0.11029929773775568
APPN80082502125,0.11958148659678752
APPO10505658228,0.11062470706078875
APPR80255496544,0.12128907981495626
APPT10572952745,0.11650109996275225
APPU20598092845,0.11103037220594755
APPV90681978947,0.12593705046310122
APPW70051742049,0.12024836326876019
APPA20712823448,0.12790468528633323
APPB10936759508,0.12650055914344757
APPC90878353641,0.14289152264862282
APPD40625665742,0.11029929773775568
APPE60401478849,0.1221467789315743
APPF10819225912,0.12308849417677244
APPH60409321104,0.12164150703329982
APPI40406169214,0.11578248729507977
APPK70748566447,0.13435709206487567
APPL80817915513,0.12850521458235883
APPM20939483648,0.1164844310933664
APPN40698099726,0.11674655511705732
APPO40348743807,0.12139019699517968
APPP50048656911,0.11471893566675109
APPQ60415477022,0.12666328551910538
APPR40366769123,0.11603180952089724
APPS20684438241,0.11062470706078875
APPT70167942303,0.11062470706078875
APPU90150979438,0.11540328558366468
APPV20841539501,0.11345549294986743
APPW70091326638,0.11621946203730157
APPX90732106746,0.11587275202583097
APPY40530322831,0.1154189875022358
APPB80234335131,0.11758407437991869
APPC70998952234,0.11543770266739777
APPD20330233349,0.11029929773775568
APPE30465233427,0.11591557111275254
APPG20987931624,0.11506308331486503
APPH10434483737,0.12813609466604675
APPI70725565825,0.11199444050908104
APPJ10932151905,0.11029929773775568
APPK80755971043,0.1272284094323057
APPL20227248105,0.11650109996275225
APPN30234861315,0.11540328558366468
APPO40425986436,0.1299953228697417
APPP30570536526,0.11817928311187995
APPQ50623987613,0.11029929773775568
APPR70615937709,0.12602369359764104
APPS50709998824,0.1149511204884296
APPT10481824943,0.12298032290372243
APPV10805168102,0.114764965902191
APPW30713575209,0.11267532434552341
APPX20786783312,0.11336567371496722
APPZ20137229548,0.11029929773775568
APPA10777598643,0.12172824871627415
APPB10238193739,0.11771345346233072
APPC60937831819,0.12383739388577102
APPD40879787937,0.11265904635592582
APPE10746511009,0.116527447763718
APPG70116873221,0.11062470706078875
APPH60759359311,0.12387262525486074
APPI80960371427,0.1173211234600681
APPJ80266871524,0.11029929773775568
APPL20217168732,0.11506442482107859
APPM50253644839,0.11217667063237219
APPN30566416936,0.12910879536584755
APPQ60952678219,0.1208298467081968
